Time|Price|NumberBuyOrder|NumberSellOrder|NumberTrades|MatchTime|AveMatchTime|MaxMatchTime|OclProcTime|AveOclProcTime|MaxOclProcTime|TotalProcTime|AveTotalProcTime|MaxTotalProcTime
289|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
290|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
291|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
292|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
293|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
294|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
295|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
296|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
297|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
298|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
299|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
300|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
301|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
302|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
303|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
304|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
305|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
306|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
307|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
308|100.00|0|0|0|0.000|0.000|0.001|0.113|0.000|0.180|0.000|0.000|0.000
309|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
310|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
311|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
312|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
313|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
314|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
315|100.00|0|0|0|0.000|0.000|0.001|0.110|0.000|0.180|0.000|0.000|0.000
316|100.00|0|0|0|0.000|0.000|0.001|0.110|0.000|0.180|0.000|0.000|0.000
317|100.00|0|0|0|0.000|0.000|0.001|0.111|0.000|0.180|0.000|0.000|0.000
318|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
319|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
320|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
321|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
322|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
323|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
324|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
325|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
326|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
327|100.00|0|0|0|0.000|0.000|0.001|0.111|0.000|0.180|0.000|0.000|0.000
328|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
329|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
330|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
331|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
332|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
333|100.00|0|0|0|0.000|0.000|0.001|0.113|0.000|0.180|0.000|0.000|0.000
334|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
335|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
336|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
337|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
338|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
339|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
340|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
341|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
342|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
343|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
344|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
345|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
346|100.00|0|0|0|0.000|0.000|0.001|0.112|0.000|0.180|0.000|0.000|0.000
347|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
348|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
349|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
350|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
351|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
352|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
353|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
354|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
355|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
356|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
357|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
358|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
359|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
360|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
361|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
362|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
363|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
364|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
365|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
366|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
367|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
368|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
369|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
370|100.00|0|0|0|0.000|0.000|0.001|0.125|0.000|0.180|0.000|0.000|0.000
371|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
372|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
373|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
374|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
375|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
376|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
377|100.00|0|0|0|0.000|0.000|0.001|0.111|0.000|0.180|0.000|0.000|0.000
378|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
379|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
380|100.00|0|0|0|0.000|0.000|0.001|0.110|0.000|0.180|0.000|0.000|0.000
381|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
382|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
383|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
384|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
385|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
386|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
387|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
388|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
389|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
390|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
391|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
392|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
393|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
394|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
395|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
396|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
397|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
398|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
399|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
400|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
401|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
402|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
403|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
404|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
405|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
406|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
407|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
408|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
409|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
410|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
411|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
412|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
413|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
414|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
415|100.00|0|0|0|0.000|0.000|0.001|0.114|0.000|0.180|0.000|0.000|0.000
416|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
417|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
418|100.00|0|0|0|0.000|0.000|0.001|0.113|0.000|0.180|0.000|0.000|0.000
419|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
420|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
421|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
422|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
423|100.00|0|0|0|0.000|0.000|0.001|0.106|0.000|0.180|0.000|0.000|0.000
424|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
425|100.00|0|0|0|0.000|0.000|0.001|0.106|0.000|0.180|0.000|0.000|0.000
426|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
427|100.00|0|0|0|0.000|0.000|0.001|0.116|0.000|0.180|0.000|0.000|0.000
428|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
429|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
430|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
431|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
432|100.00|0|0|0|0.000|0.000|0.001|0.106|0.000|0.180|0.000|0.000|0.000
433|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
434|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
435|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
436|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
437|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
438|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
439|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
440|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
441|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
442|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
443|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
444|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
445|100.00|0|0|0|0.001|0.000|0.001|0.131|0.000|0.180|0.000|0.000|0.000
446|100.00|0|0|0|0.000|0.000|0.001|0.110|0.000|0.180|0.000|0.000|0.000
447|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
448|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
449|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
450|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
451|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
452|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
453|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
454|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
455|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
456|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
457|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
458|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
459|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
460|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
461|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
462|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
463|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
464|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
465|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
466|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
467|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
468|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
469|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
470|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
471|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
472|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
473|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
474|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
475|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
476|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
477|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
478|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
479|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
480|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
481|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
482|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
483|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
484|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
485|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
486|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
487|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
488|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
489|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
490|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
491|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
492|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
493|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
494|100.00|0|0|0|0.000|0.000|0.001|0.107|0.000|0.180|0.000|0.000|0.000
495|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
496|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
497|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
498|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
499|100.00|0|0|0|0.000|0.000|0.001|0.122|0.000|0.180|0.000|0.000|0.000
500|100.00|0|0|0|0.000|0.000|0.001|0.111|0.000|0.180|0.000|0.000|0.000
501|100.00|0|0|0|0.000|0.000|0.001|0.109|0.000|0.180|0.000|0.000|0.000
502|100.00|0|0|0|0.000|0.000|0.001|0.118|0.000|0.180|0.000|0.000|0.000
503|100.00|0|0|0|0.000|0.000|0.001|0.108|0.000|0.180|0.000|0.000|0.000
504|100.00|0|0|0|0.000|0.000|0.001|45.864|0.091|45.864|21.756|0.043|21.756
505|100.00|0|1|0|0.188|0.000|0.188|41.763|0.083|45.864|17.166|0.077|21.756
506|100.00|0|2|0|0.443|0.001|0.443|0.110|0.000|45.864|17.166|0.111|21.756
507|100.00|0|3|0|0.452|0.001|0.452|0.112|0.000|45.864|17.166|0.144|21.756
508|100.00|0|3|0|0.000|0.000|0.452|0.112|0.000|45.864|17.166|0.178|21.756
509|100.00|0|3|0|0.000|0.000|0.452|39.961|0.078|45.864|16.725|0.210|21.756
510|100.00|0|4|0|0.578|0.001|0.578|0.111|0.000|45.864|16.725|0.242|21.756
511|100.00|0|4|0|0.000|0.000|0.578|0.111|0.000|45.864|16.725|0.275|21.756
512|100.00|0|4|0|0.000|0.000|0.578|0.111|0.000|45.864|16.725|0.307|21.756
513|100.00|0|4|0|0.000|0.000|0.578|0.110|0.000|45.864|16.725|0.339|21.756
514|100.00|0|4|0|0.000|0.000|0.578|0.111|0.000|45.864|16.725|0.370|21.756
515|100.00|0|4|0|0.000|0.000|0.578|0.111|0.000|45.864|16.725|0.402|21.756
516|100.00|0|4|0|0.000|0.000|0.578|0.111|0.000|45.864|16.725|0.434|21.756
517|100.00|0|4|0|0.000|0.000|0.578|0.111|0.000|45.864|16.725|0.465|21.756
518|100.00|0|4|0|0.000|0.000|0.578|0.111|0.000|45.864|16.725|0.496|21.756
519|100.00|0|4|0|0.000|0.000|0.578|0.111|0.000|45.864|16.725|0.528|21.756
520|100.00|0|4|0|0.000|0.000|0.578|44.016|0.084|45.864|20.842|0.567|21.756
521|100.00|0|5|0|0.669|0.001|0.669|41.752|0.080|45.864|18.685|0.601|21.756
522|100.00|0|6|0|0.777|0.001|0.777|0.110|0.000|45.864|18.685|0.636|21.756
523|100.00|0|6|0|0.000|0.000|0.777|0.113|0.000|45.864|18.685|0.670|21.756
524|100.00|0|6|0|0.000|0.000|0.777|0.110|0.000|45.864|18.685|0.705|21.756
525|100.00|0|6|0|0.000|0.000|0.777|0.113|0.000|45.864|18.685|0.739|21.756
526|100.00|0|6|0|0.000|0.000|0.777|0.114|0.000|45.864|18.685|0.773|21.756
527|100.00|0|6|0|0.000|0.000|0.777|0.122|0.000|45.864|18.685|0.807|21.756
528|100.00|0|6|0|0.000|0.000|0.777|0.115|0.000|45.864|18.685|0.841|21.756
529|100.00|0|6|0|0.000|0.000|0.777|0.113|0.000|45.864|18.685|0.874|21.756
530|100.00|0|6|0|0.000|0.000|0.777|0.115|0.000|45.864|18.685|0.908|21.756
531|100.00|0|6|0|0.000|0.000|0.777|0.115|0.000|45.864|18.685|0.941|21.756
532|100.00|0|6|0|0.000|0.000|0.777|0.111|0.000|45.864|18.685|0.975|21.756
533|100.00|0|6|0|0.000|0.000|0.777|0.118|0.000|45.864|18.685|1.008|21.756
534|100.00|0|6|0|0.000|0.000|0.777|0.114|0.000|45.864|18.685|1.041|21.756
535|100.00|0|6|0|0.000|0.000|0.777|0.111|0.000|45.864|18.685|1.074|21.756
536|100.00|0|6|0|0.000|0.000|0.777|41.873|0.078|45.864|18.837|1.107|21.756
537|100.00|0|7|0|0.889|0.002|0.889|40.221|0.075|45.864|18.135|1.138|21.756
538|100.00|0|8|0|1.041|0.002|1.041|0.105|0.000|45.864|18.135|1.170|21.756
539|100.00|0|9|0|1.094|0.002|1.094|0.105|0.000|45.864|18.135|1.201|21.756
540|100.00|0|10|0|1.161|0.002|1.161|0.104|0.000|45.864|18.135|1.233|21.756
541|100.00|0|10|0|0.000|0.000|1.161|0.104|0.000|45.864|18.135|1.264|21.756
542|100.00|0|10|0|0.000|0.000|1.161|37.415|0.069|45.864|16.170|1.291|21.756
543|100.00|0|11|0|1.254|0.002|1.254|0.104|0.000|45.864|16.170|1.319|21.756
544|100.00|0|11|0|0.000|0.000|1.254|40.245|0.074|45.864|18.845|1.351|21.756
545|100.00|0|12|0|1.411|0.003|1.411|0.107|0.000|45.864|18.845|1.383|21.756
546|100.00|0|13|0|1.444|0.003|1.444|0.107|0.000|45.864|18.845|1.415|21.756
547|100.00|0|13|0|0.000|0.000|1.444|34.311|0.063|45.864|13.357|1.437|21.756
548|100.00|0|14|0|1.568|0.003|1.568|0.109|0.000|45.864|13.357|1.458|21.756
549|100.00|0|14|0|0.000|0.000|1.568|0.115|0.000|45.864|13.357|1.480|21.756
550|100.00|0|14|0|0.000|0.000|1.568|42.527|0.077|45.864|21.547|1.516|21.756
551|100.00|0|15|0|1.644|0.003|1.644|40.463|0.073|45.864|20.042|1.550|21.756
552|100.00|0|16|0|1.866|0.003|1.866|39.107|0.071|45.864|18.808|1.581|21.756
553|100.00|0|17|0|2.172|0.004|2.172|0.145|0.000|45.864|18.808|1.612|21.756
554|100.00|0|17|0|0.000|0.000|2.172|0.144|0.000|45.864|18.808|1.643|21.756
555|100.00|0|17|0|0.000|0.000|2.172|0.144|0.000|45.864|18.808|1.674|21.756
556|100.00|0|17|0|0.000|0.000|2.172|55.155|0.099|55.155|18.976|1.705|21.756
557|100.00|0|18|0|2.188|0.004|2.188|0.143|0.000|55.155|18.976|1.736|21.756
558|100.00|0|18|0|0.000|0.000|2.188|0.145|0.000|55.155|18.976|1.767|21.756
559|100.00|0|18|0|0.000|0.000|2.188|0.143|0.000|55.155|18.976|1.798|21.756
560|100.00|0|18|0|0.000|0.000|2.188|0.143|0.000|55.155|18.976|1.828|21.756
561|100.00|0|18|0|0.000|0.000|2.188|0.143|0.000|55.155|18.976|1.859|21.756
562|100.00|0|18|0|0.000|0.000|2.188|56.725|0.101|56.725|20.042|1.891|21.756
563|100.00|0|19|0|2.282|0.004|2.282|0.182|0.000|56.725|20.042|1.923|21.756
564|100.00|0|19|0|0.001|0.000|2.282|0.153|0.000|56.725|20.042|1.955|21.756
565|100.00|0|19|0|0.000|0.000|2.282|0.148|0.000|56.725|20.042|1.987|21.756
566|100.00|0|19|0|0.000|0.000|2.282|0.149|0.000|56.725|20.042|2.019|21.756
567|100.00|0|19|0|0.000|0.000|2.282|0.147|0.000|56.725|20.042|2.051|21.756
568|100.00|0|19|0|0.000|0.000|2.282|0.148|0.000|56.725|20.042|2.082|21.756
569|100.00|0|19|0|0.000|0.000|2.282|0.150|0.000|56.725|20.042|2.114|21.756
570|100.00|0|19|0|0.000|0.000|2.282|0.149|0.000|56.725|20.042|2.145|21.756
571|100.00|0|19|0|0.000|0.000|2.282|0.152|0.000|56.725|20.042|2.177|21.756
572|100.00|0|19|0|0.000|0.000|2.282|58.306|0.102|58.306|20.939|2.209|21.756
573|100.00|0|20|0|2.256|0.004|2.282|58.071|0.101|58.306|21.960|2.244|21.960
574|100.00|0|21|0|2.292|0.004|2.292|0.175|0.000|58.306|21.960|2.278|21.960
575|100.00|0|21|0|0.000|0.000|2.292|57.519|0.100|58.306|22.046|2.312|22.046
576|100.00|0|22|0|2.254|0.004|2.292|0.141|0.000|58.306|22.046|2.347|22.046
577|100.00|0|22|0|0.000|0.000|2.292|0.141|0.000|58.306|22.046|2.381|22.046
